State_Name,District_Name,Total_Area,Sugarcane_Area,Rice_Area,Latitude,Longitude
Madhya Pradesh,PANNA,4979866.0,2533.0,975153.0,24.44989305,80.14627227486437
Madhya Pradesh,RAISEN,8651254.0,9189.0,270658.0,23.2675909,78.17271344991482
Madhya Pradesh,RAJGARH,9674223.0,2949.0,497431.0,23.87167065,76.77447033719486
Madhya Pradesh,RATLAM,7276306.0,1764.0,36010.0,23.50222005,74.9551534052134
Madhya Pradesh,REWA,8044212.0,631.0,2109145.0,24.75608455,81.38105738502682
Madhya Pradesh,SAGAR,11606901.0,4730.0,123817.0,23.808307550000002,78.75825398721975
Madhya Pradesh,SATNA,7709880.0,2025.0,1502607.0,24.6954445,80.77703482475752
Madhya Pradesh,SEHORE,9480902.0,29610.0,80377.0,23.115004149999997,77.06653558236647
Madhya Pradesh,SEONI,7859726.0,14886.0,1902992.0,22.2748109,79.72025222428486
Madhya Pradesh,SHAHDOL,4611663.0,308.0,2215675.0,23.3002343,81.364771
Madhya Pradesh,SHAJAPUR,10328715.0,8435.0,5363.0,23.41710015,76.60747942907905
Madhya Pradesh,SHEOPUR,3251423.0,1767.0,114449.0,25.74992665,76.9212944875333
Madhya Pradesh,SHIVPURI,8502521.0,14480.0,117028.0,25.374121549999998,77.82788660942335
Madhya Pradesh,SIDHI,6346365.0,367.0,1616896.0,24.211268699999998,81.70004154154752
Madhya Pradesh,SINGRAULI,1363452.0,53.0,281985.0,24.2431343,82.3827672091869
Madhya Pradesh,TIKAMGARH,5753107.0,4644.0,267045.0,24.85521045,79.04725459918899
Madhya Pradesh,UJJAIN,12384465.0,2351.0,83.0,23.1885131,75.7716562
Madhya Pradesh,UMARIA,2289279.0,18.0,668050.0,23.64318365,80.94190777719564
Madhya Pradesh,VIDISHA,11184431.0,2715.0,10701.0,23.84630035,77.83702093017993
Maharashtra,AHMEDNAGAR,19352918.0,1281133.0,118386.0,19.162772500000003,74.85802430085195
Maharashtra,AKOLA,9849680.0,5903.0,5800.0,20.76181225,77.1921156663574
Maharashtra,AMRAVATI,13754389.0,21212.0,126263.0,21.15454115,77.64429617998744
Maharashtra,AURANGABAD,13668859.0,236943.0,6000.0,19.877263,75.3390241
Maharashtra,BEED,15328509.0,593140.0,30415.0,18.9918442,75.90978399809711
Maharashtra,BHANDARA,3990409.0,29618.0,3225597.0,21.1225869,79.79450898891825
Maharashtra,BULDHANA,13529689.0,15028.0,1900.0,20.562845000000003,76.40869861474177
Maharashtra,CHANDRAPUR,8100226.0,100.0,2432724.0,20.0967555,79.50454752230621
Maharashtra,DHULE,7863350.0,104428.0,130644.0,21.1305215,74.49006143365727
Maharashtra,GADCHIROLI,2979236.0,100.0,2518816.0,19.759070350000002,80.16228072580182
Maharashtra,GONDIA,3056338.0,6704.0,2581925.0,21.455228,80.1962729
Maharashtra,HINGOLI,6878904.0,166377.0,75241.0,19.54311635,77.17394323993398
Maharashtra,JALGAON,15357147.0,202124.0,11101.0,20.84288265,75.52612463784979
Maharashtra,JALNA,11453845.0,231251.0,7600.0,19.918832950000002,75.87085986165867
Maharashtra,KOLHAPUR,6845770.0,1762639.0,1741222.0,16.7028412,74.2405329
Maharashtra,LATUR,11806637.0,528279.0,239326.0,18.355334749999997,76.75489974062862
Maharashtra,MUMBAI,3.0,0.0,0.0,19.054999,72.8692035
Maharashtra,NAGPUR,9676976.0,11703.0,902298.0,21.1498134,79.0820556
Maharashtra,NANDED,13966248.0,236438.0,265600.0,19.09400875,77.48319215130235
Maharashtra,NANDURBAR,4359022.0,121443.0,476610.0,21.51416215,74.54055132515717
Maharashtra,NASHIK,12346411.0,408702.0,913506.0,20.0112475,73.7902364
Maharashtra,OSMANABAD,13162026.0,516938.0,235466.0,18.28224535,76.05881660170444
Maharashtra,PALGHAR,90900.0,0.0,74800.0,19.757249,73.09311986183509
Maharashtra,PARBHANI,14375215.0,251689.0,141400.0,19.29019805,76.60264434278307
Maharashtra,PUNE,13918900.0,1328142.0,1108228.0,18.5213738,73.8545071
Maharashtra,RAIGAD,2495397.0,0.0,2205928.0,18.4928092,73.13807095426539
Maharashtra,RATNAGIRI,1756399.0,0.0,1317570.0,17.282607900000002,73.4569787039826
Maharashtra,SANGLI,9789755.0,854447.0,297587.0,17.1726928,74.58676543279755
Maharashtra,SATARA,8919688.0,786308.0,793796.0,17.63612885,74.29827807601782
Maharashtra,SINDHUDURG,1468326.0,1100.0,1313195.0,16.135719299999998,73.65220860183584
Maharashtra,SOLAPUR,15588869.0,1669945.0,16203.0,17.84990665,75.27632027348457
Maharashtra,THANE,2888004.0,0.0,2304310.0,19.1943294,72.9701779
Maharashtra,WARDHA,7298884.0,41955.0,4201.0,20.82562315,78.61314549522919
Maharashtra,WASHIM,7275896.0,11606.0,8601.0,20.287417750000003,77.23696550258964
Maharashtra,YAVATMAL,15310863.0,89333.0,40206.0,20.0638677,78.35656629884886
Manipur,BISHNUPUR,197727.0,1057.0,177367.0,24.6267287,93.7600454
Manipur,CHANDEL,100910.0,970.0,75677.0,24.1700959,94.00596727469227
Manipur,CHURACHANDPUR,263344.0,1420.0,181084.0,24.281310750000003,93.67603860087425
Manipur,IMPHAL EAST,310574.0,30.0,287326.0,24.85154025,94.00947957721581
Manipur,IMPHAL WEST,198531.0,430.0,187596.0,24.757326,93.85847858025147
Manipur,SENAPATI,311861.0,0.0,247543.0,25.393369749999998,94.15051748246111
Manipur,TAMENGLONG,114256.0,150.0,92729.0,24.9858596,93.5039967
Manipur,THOUBAL,282741.0,80.0,239748.0,24.62525025,94.00835224071031
Manipur,UKHRUL,173068.0,0.0,139515.0,25.311073800000003,94.47537752375742
Meghalaya,EAST GARO HILLS,562957.0,461.0,296135.0,25.61849455,90.63421621777749
Meghalaya,EAST JAINTIA HILLS,386852.0,123.0,245741.0,25.25157605,92.48405006942016
Meghalaya,EAST KHASI HILLS,462238.0,0.0,100990.0,25.40237355,91.83171775361184
Meghalaya,NORTH GARO HILLS,24475.0,35.0,8680.0,25.8619841,90.70177048839348
Meghalaya,RI BHOI,268110.0,0.0,187921.0,25.87640255,91.85675741641606
Meghalaya,SOUTH GARO HILLS,271359.0,115.0,156119.0,25.347969,90.56577725964563
Meghalaya,SOUTH WEST GARO HILLS,42450.0,23.0,12794.0,25.44463095,89.99696550020556
Meghalaya,SOUTH WEST KHASI HILLS,11861.0,0.0,1784.0,25.330722100000003,91.32173879770662
Meghalaya,WEST GARO HILLS,1413022.0,656.0,719228.0,25.606314249999997,90.21139055037469
Meghalaya,WEST JAINTIA HILLS,25239.0,13.0,7998.0,25.4425965,92.29882747091773
Meghalaya,WEST KHASI HILLS,396906.0,115.0,148517.0,25.5814429,91.08510943564022
Mizoram,AIZAWL,286607.77,8310.0,225756.0,23.840704799999997,92.62105703739914
Mizoram,CHAMPHAI,146280.0,981.0,116662.0,23.54437435,93.34795058148227
Mizoram,KOLASIB,180291.0,2142.0,137249.0,24.2312934,92.6766233
Mizoram,LAWNGTLAI,37464.0,101.0,31516.0,22.5356749,92.8981758
Mizoram,LUNGLEI,144472.4,1983.0,115076.0,22.8863179,92.744237
Mizoram,MAMIT,58845.0,415.0,44748.0,23.7564387,92.45153737096814
Mizoram,SAIHA,42082.0,130.0,33242.0,22.488034,92.9813358
Mizoram,SERCHHIP,36017.0,667.0,26083.0,23.3078982,92.8556728
Nagaland,DIMAPUR,1025201.0,17270.0,555110.0,25.904137849999998,93.7177608788519
Nagaland,KIPHIRE,150300.0,1050.0,66280.0,25.81138215,94.8494968258058
Nagaland,KOHIMA,636331.0,3380.0,356860.0,25.6618755,94.1019156
Nagaland,LONGLENG,102490.0,820.0,49430.0,26.58393145,94.80454811417482
Nagaland,MOKOKCHUNG,566040.0,3640.0,313340.0,26.4795861,94.51052754768273
Nagaland,MON,601030.0,3730.0,285470.0,26.666667,95.0
Nagaland,PEREN,169720.0,3070.0,94740.0,25.450230599999998,93.60011541022698
Nagaland,PHEK,675790.0,1970.0,335320.0,25.6514473,94.38097877104043
Nagaland,TUENSANG,658250.0,2160.0,333270.0,26.23421065,94.74155301538642
Nagaland,WOKHA,662614.0,8490.0,340500.0,26.24225095,94.19211530177269
Nagaland,ZUNHEBOTO,589160.0,4320.0,233330.0,26.01238025,94.51237194730331
Odisha,ANUGUL,2728986.0,3861.0,1974458.0,20.8411255,85.08040066385269
Odisha,BALANGIR,5761794.0,18413.0,4417808.0,20.609518299999998,83.16730287009958
Odisha,BALESHWAR,5020767.0,3383.0,4510600.0,21.51979155,86.87906376156391
Odisha,BARGARH,7309040.0,16303.0,6094407.0,21.2319922,83.5652737033866
Odisha,BHADRAK,3763554.0,4133.0,3420613.0,20.9854052,86.59342264863574
Odisha,BOUDH,1658653.0,1321.0,1367845.0,20.6407463,83.99697042585481
Odisha,CUTTACK,4235208.0,38824.0,2911729.0,20.4686,85.8792
Odisha,DEOGARH,1196184.0,986.0,967376.0,21.5370786,84.7301184
Odisha,DHENKANAL,2801594.0,10257.0,2199352.0,20.835149350000002,85.60223048169827
Odisha,GAJAPATI,1265809.0,3223.0,730689.0,19.1966026,84.19306336169709
Odisha,GANJAM,7267243.0,33286.0,5268192.0,19.60900675,84.70806331829348
Odisha,JAGATSINGHAPUR,2638426.0,6605.0,1820015.0,20.1801473,86.341487373675
Odisha,JAJAPUR,3543456.0,8772.0,2606627.0,20.827789199999998,86.37983525915192
Odisha,JHARSUGUDA,1226906.0,1020.0,1082684.0,21.8019368,83.97139644649639
Odisha,KALAHANDI,6311974.0,9308.0,5065288.0,19.82657565,83.04087019477804
Odisha,KANDHAMAL,1477221.0,86.0,976929.0,20.13069385,84.07904760590154
Odisha,KENDRAPARA,3580563.0,2406.0,2734795.0,20.5475164,86.5296168190126
Odisha,KENDUJHAR,4629501.0,1906.0,3813946.0,21.5892323,85.66878413736906
Odisha,KHORDHA,2776557.0,6121.0,2227469.0,20.053814850000002,85.50233082193785
Odisha,KORAPUT,4094527.0,39884.0,2539493.0,18.7232023,82.61005964425227
Odisha,MALKANGIRI,2454044.0,185.0,1855621.0,18.27446845,81.952031579464
Odisha,MAYURBHANJ,7121480.0,287.0,6290203.0,21.915633800000002,86.39618239522102
Odisha,NABARANGPUR,4546010.0,34836.0,3119309.0,19.228896,82.5665715
Odisha,NAYAGARH,2829305.0,38585.0,1961164.0,20.23936825,85.0507280001334
Odisha,NUAPADA,2646396.0,454.0,2056480.0,20.5412657,82.52923519887409
Odisha,PURI,3779509.0,2638.0,3059122.0,19.8076083,85.8252538
Odisha,RAYAGADA,2177872.0,1580.0,1246291.0,19.44266975,83.58730533403485
Odisha,SAMBALPUR,3401941.0,837.0,3000758.0,21.5570606,84.15285150500952
Odisha,SONEPUR,2894233.0,2259.0,2639554.0,20.8453864,83.909083
Odisha,SUNDARGARH,5134393.0,1579.0,4388226.0,22.0605153,83.93591537678307
Puducherry,KARAIKAL,163899.0,330.0,120662.0,10.91571,79.8375761
Puducherry,MAHE,23631.0,0.0,8803.0,11.7021978,75.5364701
Puducherry,PONDICHERRY,342526.0,35677.0,245830.0,11.9340568,79.8306447
Puducherry,YANAM,17632.0,0.0,9902.0,16.7332235,82.2018117763748
Punjab,AMRITSAR,9704003.0,95303.0,4513000.0,31.6356659,74.8787496
Punjab,BARNALA,1877001.0,2000.0,836000.0,30.3716802,75.5039886995367
Punjab,BATHINDA,9244569.0,3000.0,1745000.0,30.17948135,75.04710979185342
Punjab,FARIDKOT,4089907.0,22000.0,1611000.0,30.6014507,74.79501756894368
Punjab,FATEHGARH SAHIB,3147102.0,45202.0,1515000.0,30.663404149999998,76.38030001704635
Punjab,FAZILKA,1289001.0,1001.0,274000.0,30.3198406,74.1217943299535
Punjab,FIROZEPUR,13142345.0,63100.0,4306000.0,30.9293211,75.5004841
Punjab,GURDASPUR,7812520.0,247920.0,3447000.0,31.9037264,75.22755867008682
Punjab,HOSHIARPUR,5383540.0,228420.0,1132000.0,31.60929415,75.84597544153354
Punjab,JALANDHAR,6142409.0,157709.0,2667000.0,31.29223115,75.56788777097373
Punjab,KAPURTHALA,4231403.0,57303.0,1957000.0,31.38564755,75.30533042971072
Punjab,LUDHIANA,9725232.0,59102.0,4606000.0,30.9090157,75.851601
Punjab,MANSA,6114836.0,6000.0,1360000.0,29.8764133,75.48895639945275
Punjab,MOGA,6030901.0,8000.0,2853000.0,30.7877554,75.15935898836224
Punjab,MUKTSAR,7219557.0,29000.0,1606000.0,30.4692,74.5182
Punjab,NAWANSHAHR,2846906.0,113506.0,912000.0,31.12696895,76.15989884152029
Punjab,PATHANKOT,290904.0,12004.0,85000.0,32.3021899,75.65894063717977
Punjab,PATIALA,9192603.0,38103.0,4339000.0,30.20927775,76.33972313649818
Punjab,RUPNAGAR,2746103.0,83203.0,770000.0,31.0917102,76.52897012920695
Punjab,S.A.S NAGAR,840701.0,3101.0,271000.0,30.7004182,76.6960683
Punjab,SANGRUR,12296732.0,41102.0,5732000.0,30.135717,75.85333259556887
Punjab,TARN TARAN,3351411.0,2001.0,1562000.0,31.32124525,74.84166874384624
Rajasthan,AJMER,6383681.0,560.0,379.0,26.4691,74.639
Rajasthan,ALWAR,10767193.0,1976.0,3762.0,27.414004849999998,76.61703869600933
Rajasthan,BANSWARA,4432664.0,6981.0,494077.0,23.49150465,74.35021720129201
Rajasthan,BARAN,6385679.0,1055.0,49749.0,24.92081645,76.6821984669639
Rajasthan,BARMER,20610694.0,0.0,0.0,25.5814853,71.19249222700306
Rajasthan,BHARATPUR,7414356.0,2252.0,33694.0,27.024695899999998,77.29201163357268
Rajasthan,BHILWARA,6667621.0,2709.0,4439.0,25.48911765,74.33007256947698
Rajasthan,BIKANER,15224857.0,257.0,406.0,28.0159286,73.3171367
Rajasthan,BUNDI,4906294.0,55942.0,350664.0,25.4367659,75.736147085863
Rajasthan,CHITTORGARH,7406903.0,17272.0,11195.0,24.7171578,74.47181293724019
Rajasthan,CHURU,17671043.0,0.0,0.0,28.20477805,74.69129960764752
Rajasthan,DAUSA,4536887.0,69.0,95.0,26.80486585,76.44374569929329
Rajasthan,DHOLPUR,2727849.0,1999.0,11770.0,26.7010642,77.896749
Rajasthan,DUNGARPUR,2270170.0,3303.0,280513.0,23.8538893,73.7087177
Rajasthan,GANGANAGAR,12761052.0,35860.0,64833.0,29.9049489,73.8792934139276
Rajasthan,HANUMANGARH,14660737.0,852.0,335268.0,29.3659533,74.29842896506344
Rajasthan,JAIPUR,12129907.0,1310.0,23.0,26.9154576,75.8189817
Rajasthan,JAISALMER,6642672.0,10.0,0.0,26.9116615,70.9124888
Rajasthan,JALORE,9334894.0,0.0,0.0,25.27186295,72.43881214602396
Rajasthan,JHALAWAR,6514888.0,637.0,11517.0,24.3132368,76.52210783164801
Rajasthan,JHUNJHUNU,8364980.0,8.0,0.0,28.0810679,75.37924775151512
Rajasthan,JODHPUR,15865207.0,2.0,5.0,26.2967719,73.0351433
Rajasthan,KARAULI,3923609.0,1392.0,25852.0,26.4530971,77.0160460838982
Rajasthan,KOTA,5321706.0,427.0,110850.0,25.1737019,75.8574194
Rajasthan,NAGAUR,17703896.0,7.0,0.0,26.9873443,73.73890107316704
Rajasthan,PALI,7914089.0,8.0,24.0,25.45522105,73.4193889559074
Rajasthan,PRATAPGARH,767792.0,21.0,4384.0,24.02322205,74.6250275136311
Rajasthan,RAJSAMAND,1543627.0,8256.0,2116.0,25.2892459,73.8241077454327
Rajasthan,SAWAI MADHOPUR,4739083.0,1317.0,4909.0,26.1137182,76.4240637330536
Rajasthan,SIKAR,8859406.0,305.0,0.0,27.662505799999998,75.02799052644464
Rajasthan,SIROHI,2335480.0,34.0,57.0,24.811404699999997,72.83002573160249
Rajasthan,TONK,7287704.0,2010.0,303.0,26.122266000000003,75.82386305157223
Rajasthan,UDAIPUR,4325739.0,8949.0,82177.0,24.578721,73.6862571
Sikkim,EAST DISTRICT,370600.0,0.0,95963.0,27.601029,88.45413638680145
Sikkim,NORTH DISTRICT,106969.0,0.0,18878.0,27.666667,88.5
Sikkim,SOUTH DISTRICT,403373.0,0.0,41480.0,27.333333,88.416667
Sikkim,WEST DISTRICT,434543.0,0.0,69296.0,27.601029,88.45413638680145
Tamil Nadu,ARIYALUR,540286.0,48724.0,141820.0,11.1530559,79.25857973608959
Tamil Nadu,COIMBATORE,3378541.0,117779.0,125905.0,11.0018115,76.9628425
Tamil Nadu,CUDDALORE,4716643.0,573322.0,1937133.0,11.52020705,79.33963564750636
Tamil Nadu,DHARMAPURI,4157890.0,302334.0,556128.0,12.14561305,78.11322171666458
Tamil Nadu,DINDIGUL,2937350.0,99241.0,319616.0,10.425689649999999,77.815663999998
Tamil Nadu,ERODE,3383444.0,512997.0,689830.0,11.49052815,77.35052739885393
Tamil Nadu,KANCHIPURAM,2711431.0,90554.0,2000727.0,12.9647163,79.9839686
Tamil Nadu,KANNIYAKUMARI,902305.0,22.0,376431.0,8.327981399999999,77.35411726732715
Tamil Nadu,KARUR,1488951.0,114297.0,252482.0,10.821767099999999,78.38286541157868
Tamil Nadu,KRISHNAGIRI,1431776.0,20720.0,187488.0,12.51520745,78.00937692782514
Tamil Nadu,MADURAI,2061229.0,92525.0,1016081.0,9.9261153,78.1140983
Tamil Nadu,NAGAPATTINAM,4111913.0,67596.0,2671505.0,10.60262025,79.7619347994777
Tamil Nadu,NAMAKKAL,2774673.0,249101.0,247408.0,11.303388949999999,78.1186040211884
Tamil Nadu,PERAMBALUR,2871142.0,170901.0,546770.0,11.2902641,78.9300404012642
Tamil Nadu,PUDUKKOTTAI,2535729.0,115687.0,1540013.0,10.2903072,78.81736165831396
Tamil Nadu,RAMANATHAPURAM,2867912.0,7016.0,2167840.0,9.5205576,78.51846345155016
Tamil Nadu,SALEM,3650390.0,179317.0,519835.0,11.64696155,78.21069575456464
Tamil Nadu,SIVAGANGA,1819022.0,86710.0,1367577.0,9.8486881,78.4870461
Tamil Nadu,THANJAVUR,4146524.0,202672.0,2848006.0,10.65903695,79.20142776213416
Tamil Nadu,THE NILGIRIS,93669.0,455.0,21818.0,11.4,76.7
Tamil Nadu,THENI,1449605.0,148235.0,274108.0,9.86925575,77.42229738345591
Tamil Nadu,THIRUVALLUR,2309890.0,113837.0,1559984.0,13.25376185,80.0562572426388
Tamil Nadu,THIRUVARUR,4171986.0,33648.0,2776470.0,10.6878621,79.49794371209825
Tamil Nadu,TIRUCHIRAPPALLI,2954751.0,95870.0,1086695.0,10.8071144,78.6880939
Tamil Nadu,TIRUNELVELI,2577137.0,70996.0,1340863.0,8.720311382076236,77.70747381587239
Tamil Nadu,TIRUPPUR,721904.0,37652.0,53183.0,10.791526650000002,77.53254662905589
Tamil Nadu,TIRUVANNAMALAI,4478072.0,452765.0,1786853.0,12.42892815,78.99914998830823
Tamil Nadu,TUTICORIN,2455911.0,3754.0,284829.0,8.8052602,78.1452745
Tamil Nadu,VELLORE,3271634.0,327569.0,785265.0,12.9021849,79.06110398623842
Tamil Nadu,VILLUPURAM,6204197.0,890786.0,2413980.0,11.9398285,79.4945645
Tamil Nadu,VIRUDHUNAGAR,2029509.0,57106.0,490260.0,9.4926289,77.86318306460637
Telangana ,ADILABAD,9619464.0,2056.0,1181134.0,19.6759452,78.5339895
Telangana ,HYDERABAD,1953.0,0.0,453.0,17.360589,78.4740613
Telangana ,KARIMNAGAR,10154285.0,27773.0,4431681.0,18.4348122,79.1328042
Telangana ,KHAMMAM,7280496.0,68824.0,2796235.0,17.2465351,80.1500326
Telangana ,MAHBUBNAGAR,14346400.0,8475.0,2362715.0,16.7434538,77.9923191
Telangana ,MEDAK,8558331.0,434199.0,1817466.0,17.9375095,78.21174498510584
Telangana ,NALGONDA,10490949.0,5618.0,4689362.0,16.8579636,79.21749353315548
Telangana ,NIZAMABAD,6581351.0,246038.0,2710143.0,18.6732693,78.0978477
Telangana ,RANGAREDDI,4012661.0,18969.0,700035.0,17.1399753,78.397566
Telangana ,WARANGAL,10029188.0,5.0,3153087.0,17.9820644,79.5970954
Tripura,DHALAI,578416.0,3831.0,517292.0,23.8253158,91.9732226716333
Tripura,GOMATI,109858.0,170.0,103385.0,23.4987407,91.2999111
Tripura,KHOWAI,78636.0,131.0,71608.0,23.9563913,91.64210695958099
Tripura,NORTH TRIPURA,741449.0,3321.0,690911.0,24.092147599999997,92.24512135019847
Tripura,SEPAHIJALA,150468.0,179.0,145693.0,23.66580045,91.32002751729334
Tripura,SOUTH TRIPURA,1317969.0,6611.0,1242798.0,23.170827799999998,91.63881696227517
Tripura,UNAKOTI,58175.0,284.0,52120.0,24.19098485,92.04604830534434
Tripura,WEST TRIPURA,1521589.0,1968.0,1464680.0,23.91533285,91.38793411347696
Uttar Pradesh,AGRA,6730448.0,5494.0,56408.0,27.1752554,78.0098161
Uttar Pradesh,ALIGARH,8190511.0,169273.0,869476.0,27.8761073,78.13581531245276
Uttar Pradesh,ALLAHABAD,8800763.0,16683.0,2992229.0,25.4381302,81.8338005
Uttar Pradesh,AMBEDKAR NAGAR,4744247.0,185984.0,2080825.0,26.40459405,82.60651543340809
Uttar Pradesh,AMETHI,1316624.0,6453.0,574390.0,26.346274049999998,81.62520390649198
Uttar Pradesh,AMROHA,3806669.0,1329620.0,477341.0,28.79526315,78.34362444291719
Uttar Pradesh,AURAIYA,3970999.0,18997.0,831530.0,26.65582145,79.51607566959635
Uttar Pradesh,AZAMGARH,8819036.0,391247.0,3697117.0,26.023639000000003,83.02931045602446
Uttar Pradesh,BAGHPAT,2407761.0,1238727.0,77257.0,29.037477850000002,77.3062736595316
Uttar Pradesh,BAHRAICH,8216921.0,401339.0,2710241.0,27.734382250000003,81.47653998303304
Uttar Pradesh,BALLIA,5962382.0,140816.0,2093714.0,25.7631132,84.1494783
Uttar Pradesh,BALRAMPUR,5322456.0,792251.0,1852149.0,27.4476988,82.39562446515757
Uttar Pradesh,BANDA,7065049.0,11407.0,944538.0,25.44385365,80.55952371281752
Uttar Pradesh,BARABANKI,7365785.0,243672.0,3073422.0,26.942140600000002,81.38560869842297
Uttar Pradesh,BAREILLY,8747098.0,1435200.0,2987744.0,28.45823445,79.40474517998476
Uttar Pradesh,BASTI,5093276.0,609197.0,2029660.0,26.838708349999997,82.53509190101042
Uttar Pradesh,BIJNOR,7062823.0,3827478.0,1038533.0,29.4074203,78.48214063370122
Uttar Pradesh,BUDAUN,10959386.0,457577.0,1510013.0,28.0367001,79.1234
Uttar Pradesh,BULANDSHAHR,7315315.0,910896.0,1022172.0,28.3874073,77.9743804965303
Uttar Pradesh,CHANDAULI,4073375.0,17357.0,1939034.0,25.125695049999997,83.24946012689054
Uttar Pradesh,CHITRAKOOT,3172884.0,6166.0,218412.0,25.21713895,81.10459272134409
Uttar Pradesh,DEORIA,5542665.0,226229.0,2295589.0,26.423991100000002,83.7638577758042
Uttar Pradesh,ETAH,7274242.0,109736.0,601140.0,27.5550357,78.59922214449577
Uttar Pradesh,ETAWAH,4009195.0,13685.0,806589.0,26.715562900000002,79.09170983360895
Uttar Pradesh,FAIZABAD,4199432.0,329301.0,1654444.0,26.7807986,82.1486589
Uttar Pradesh,FARRUKHABAD,3594055.0,147047.0,242179.0,27.43620025,79.48947783586553
Uttar Pradesh,FATEHPUR,6789254.0,144686.0,1453227.0,25.8348023,80.91545468512774
Uttar Pradesh,FIROZABAD,4663969.0,2507.0,327747.0,27.19419535,78.46049561440218
Uttar Pradesh,GAUTAM BUDDHA NAGAR,1848164.0,50492.0,344218.0,28.36871595,77.59701208101043
Uttar Pradesh,GHAZIABAD,2797382.0,972574.0,351265.0,28.7749966,77.4586967071196
Uttar Pradesh,GHAZIPUR,6832524.0,152565.0,2613972.0,25.60348625,83.50758884009142
Uttar Pradesh,GONDA,7857317.0,978668.0,2276665.0,27.1103723,81.92389055909715
Uttar Pradesh,GORAKHPUR,6648407.0,73690.0,2713403.0,26.6677977,83.364233378331
Uttar Pradesh,HAMIRPUR,5630780.0,56879.0,10450.0,25.75,80.0
Uttar Pradesh,HAPUR,335026.0,112326.0,61321.0,28.7166767,77.89043300265203
Uttar Pradesh,HARDOI,11269945.0,547493.0,2415695.0,27.336997750000002,80.09982319183257
Uttar Pradesh,HATHRAS,3658641.0,8487.0,239160.0,27.5724324,78.11162088731544
Uttar Pradesh,JALAUN,6369359.0,31662.0,16692.0,26.104863299999998,79.39191362484078
Uttar Pradesh,JAUNPUR,7854106.0,207534.0,2405643.0,25.7967065,82.4888992436659
Uttar Pradesh,JHANSI,7132986.0,1986.0,71711.0,25.529855,78.65278023546288
Uttar Pradesh,KANNAUJ,3809236.0,6289.0,337453.0,26.9986675,79.69279463324783
Uttar Pradesh,KANPUR DEHAT,3976465.0,37514.0,651200.0,26.45856395,79.85480520543226
Uttar Pradesh,KANPUR NAGAR,5536570.0,82882.0,810571.0,26.4410107,80.26528025980129
Uttar Pradesh,KASGANJ,1365787.0,41610.0,101770.0,27.788852749999997,78.8229700885066
Uttar Pradesh,KAUSHAMBI,2965697.0,37533.0,715418.0,25.5342456,81.44935673966953
Uttar Pradesh,KHERI,12188435.0,3944916.0,3276182.0,28.116667,80.716667
Uttar Pradesh,KUSHI NAGAR,5913582.0,1315275.0,2170099.0,27.1303344,80.859666
Uttar Pradesh,LALITPUR,6638391.0,2845.0,82701.0,24.6999688,78.51861997577222
Uttar Pradesh,LUCKNOW,2973765.0,6725.0,900868.0,26.8381,80.9346001
Uttar Pradesh,MAHARAJGANJ,6293906.0,342000.0,2971360.0,27.09360245,83.56606806432684
Uttar Pradesh,MAHOBA,4555895.0,31264.0,9037.0,25.36159385,79.70601096636403
Uttar Pradesh,MAINPURI,5350279.0,8242.0,1181005.0,27.20930715,79.06253691568566
Uttar Pradesh,MATHURA,6290410.0,124299.0,712298.0,27.4955539,77.6855554
Uttar Pradesh,MAU,3584835.0,145798.0,1574641.0,26.03909045,83.49858462133619
Uttar Pradesh,MEERUT,4306751.0,2288688.0,296662.0,29.0018557,77.76796714992041
Uttar Pradesh,MIRZAPUR,4822021.0,34449.0,1675157.0,24.9316896,82.62801628419575
Uttar Pradesh,MORADABAD,7721433.0,1149382.0,2158939.0,28.879655300000003,78.80953353954959
Uttar Pradesh,MUZAFFARNAGAR,6766624.0,3867761.0,525899.0,29.44969785,77.74293325807088
Uttar Pradesh,PILIBHIT,6749341.0,1015746.0,2778369.0,28.4947158,80.1076121626605
Uttar Pradesh,PRATAPGARH,5536201.0,25050.0,1859530.0,25.75,81.75
Uttar Pradesh,RAE BARELI,6557098.0,71298.0,2201667.0,26.25,81.25
Uttar Pradesh,RAMPUR,5664689.0,406249.0,2470222.0,28.7934728,79.18458064228349
Uttar Pradesh,SAHARANPUR,5900293.0,2340820.0,1075055.0,29.9856799,77.50406459058038
Uttar Pradesh,SAMBHAL,981498.0,86996.0,111017.0,28.42719275,78.55645464651963
Uttar Pradesh,SANT KABEER NAGAR,3542014.0,71575.0,1608595.0,27.1303344,80.859666
Uttar Pradesh,SANT RAVIDAS NAGAR,1688558.0,22911.0,488400.0,25.3574077,82.50029528652152
Uttar Pradesh,SHAHJAHANPUR,10021091.0,818205.0,3509807.0,27.9128583,79.74762537616267
Uttar Pradesh,SHAMLI,413468.0,194814.0,63570.0,29.481150749999998,77.2901343874282
Uttar Pradesh,SHRAVASTI,3530835.0,76819.0,1291492.0,27.5083429,82.0263569
Uttar Pradesh,SIDDHARTH NAGAR,6176286.0,59549.0,3050185.0,27.2752892,83.0675485
Uttar Pradesh,SITAPUR,10437677.0,2121557.0,2729477.0,27.502674749999997,80.833513937751
Uttar Pradesh,SONBHADRA,3757119.0,4692.0,1062092.0,24.4148159,83.0637516718631
Uttar Pradesh,SULTANPUR,6392542.0,180336.0,2472268.0,26.260473150000003,82.23805321467546
Uttar Pradesh,UNNAO,7566320.0,27038.0,1610612.0,26.5673264,80.61981926788883
